Sp.Scien.jetz;Sp.Eng.jetz;Sp.Scien.hbw;Sp.Eng.hbw;Match_jetz_birdlife;Order;strategy_3;distance_4;distance_quanti_RES0;distance_quanti_ALL
Myiophobus_cryptoxanthus;Olive-chested-Flycatcher;Myiophobus_cryptoxanthus;Olive-chested-Flycatcher;Myiophobus_cryptoxanthus;PASSERIFORMES;resident;resident;0;82,8287532
Myiophobus_fasciatus;Bran-coloured-Flycatcher;Myiophobus_fasciatus;Bran-colored-Flycatcher;Myiophobus_fasciatus;PASSERIFORMES;resident;resident;0;880,8158119
Myiophobus_flavicans;Flavescent-Flycatcher;Myiophobus_flavicans;Flavescent-Flycatcher;Myiophobus_flavicans;PASSERIFORMES;resident;resident;0;274,0691326
Myiophobus_inornatus;Unadorned-Flycatcher;Myiophobus_inornatus;Unadorned-Flycatcher;Myiophobus_inornatus;PASSERIFORMES;resident;resident;0;90,52893289
Myiophobus_lintoni;Orange-banded-Flycatcher;Myiophobus_lintoni;Orange-banded-Flycatcher;Nephelomyias_lintoni;PASSERIFORMES;resident;resident;0;37,06196987
Myiophobus_ochraceiventris;Ochraceous-breasted-Flycatcher;Myiophobus_ochraceiventris;Ochraceous-breasted-Flycatcher;Nephelomyias_ochraceiventris;PASSERIFORMES;resident;resident;0;145,4841573
Myiophobus_phoenicomitra;Orange-crested-Flycatcher;Myiophobus_phoenicomitra;Orange-crested-Flycatcher;Myiophobus_phoenicomitra;PASSERIFORMES;resident;resident;0;144,2019807
Myiophobus_pulcher;Handsome-Flycatcher;Myiophobus_pulcher;Handsome-Flycatcher;Nephelomyias_pulcher;PASSERIFORMES;resident;resident;0;130,3305883
Myiophobus_roraimae;Roraiman-Flycatcher;Myiophobus_roraimae;Roraiman-Flycatcher;Myiophobus_roraimae;PASSERIFORMES;resident;resident;0;133,1404763
Myiopsitta_monachus;Monk-Parakeet;Myiopsitta_monachus;Monk-Parakeet;Myiopsitta_monachus;PSITTACIFORMES;resident;resident;0;442,3373352
Myiornis_albiventris;White-bellied-Pygmy-tyrant;Myiornis_albiventris;White-bellied-Pygmy-tyrant;Myiornis_albiventris;PASSERIFORMES;resident;resident;0;127,6112894
Myiornis_atricapillus;Black-capped-Pygmy-tyrant;Myiornis_atricapillus;Black-capped-Pygmy-tyrant;Myiornis_atricapillus;PASSERIFORMES;resident;resident;0;166,904252
Myiornis_auricularis;Eared-Pygmy-tyrant;Myiornis_auricularis;Eared-Pygmy-tyrant;Myiornis_auricularis;PASSERIFORMES;resident;resident;0;300,8848812
Myiornis_ecaudatus;Short-tailed-Pygmy-tyrant;Myiornis_ecaudatus;Short-tailed-Pygmy-tyrant;Myiornis_ecaudatus;PASSERIFORMES;resident;resident;0;636,3518112
Myiotheretes_fumigatus;Smoky-Bush-tyrant;Myiotheretes_fumigatus;Smoky-Bush-tyrant;Myiotheretes_fumigatus;PASSERIFORMES;resident;resident;0;239,8109038
Myiotheretes_fuscorufus;Rufous-bellied-Bush-tyrant;Myiotheretes_fuscorufus;Rufous-bellied-Bush-tyrant;Myiotheretes_fuscorufus;PASSERIFORMES;resident;resident;0;129,1038299
Myiotheretes_pernix;Santa-Marta-Bush-tyrant;Myiotheretes_pernix;Santa-Marta-Bush-tyrant;Myiotheretes_pernix;PASSERIFORMES;resident;resident;0;18,21814817
Myiotheretes_striaticollis;Streak-throated-Bush-tyrant;Myiotheretes_striaticollis;Streak-throated-Bush-tyrant;Myiotheretes_striaticollis;PASSERIFORMES;resident;resident;0;400,685916
Myiotriccus_ornatus;Ornate-Flycatcher;Myiotriccus_ornatus;Ornate-Flycatcher;Myiotriccus_ornatus;PASSERIFORMES;resident;resident;0;222,3485103
Myiozetetes_cayanensis;Rusty-margined-Flycatcher;Myiozetetes_cayanensis;Rusty-margined-Flycatcher;Myiozetetes_cayanensis;PASSERIFORMES;resident;resident;0;734,5713063
Myiozetetes_granadensis;Grey-capped-Flycatcher;Myiozetetes_granadensis;Grey-capped-Flycatcher;Myiozetetes_granadensis;PASSERIFORMES;resident;resident;0;503,0802424
Myiozetetes_luteiventris;Dusky-chested-Flycatcher;Myiozetetes_luteiventris;Dusky-chested-Flycatcher;Myiozetetes_luteiventris;PASSERIFORMES;resident;resident;0;534,854664
Myiozetetes_similis;Social-Flycatcher;Myiozetetes_similis;Social-Flycatcher;Myiozetetes_similis;PASSERIFORMES;resident;resident;0;948,3370383
Myophonus_blighi;Sri-Lanka-Whistling-thrush;Myophonus_blighi;Sri-Lanka-Whistling-thrush;Myophonus_blighi;PASSERIFORMES;resident;resident;0;26,05249964
Myophonus_borneensis;Bornean-Whistling-thrush;Myophonus_borneensis;Bornean-Whistling-thrush;Myophonus_borneensis;PASSERIFORMES;resident;resident;0;107,6458544
Myophonus_caeruleus;Blue-Whistling-thrush;Myophonus_caeruleus;Blue-Whistling-thrush;Myophonus_caeruleus;PASSERIFORMES;resident;resident;0;686,4548387
Myophonus_castaneus;Chestnut-winged-Whistling-thrush;Myophonus_castaneus;Sumatran-Whistling-thrush;Myophonus_castaneus;PASSERIFORMES;resident;resident;0;117,161574
Myophonus_glaucinus;Javan-Whistling-Thrush;Myophonus_glaucinus;Javan-Whistling-thrush;Myophonus_glaucinus;PASSERIFORMES;resident;resident;0;78,17367664
Myophonus_horsfieldii;Malabar-Whistling-thrush;Myophonus_horsfieldii;Malabar-Whistling-thrush;Myophonus_horsfieldii;PASSERIFORMES;resident;resident;0;240,34694
Myophonus_insularis;Taiwan-Whistling-thrush;Myophonus_insularis;Taiwan-Whistling-thrush;Myophonus_insularis;PASSERIFORMES;resident;resident;0;40,70877621
Myophonus_melanurus;Shiny-Whistling-thrush;Myophonus_melanurus;Shiny-Whistling-thrush;Myophonus_melanurus;PASSERIFORMES;resident;resident;0;118,2835827
Myophonus_robinsoni;Malaysian-Whistling-thrush;Myophonus_robinsoni;Malaysian-Whistling-thrush;Myophonus_robinsoni;PASSERIFORMES;resident;resident;0;26,1150869
Myornis_senilis;Ash-coloured-Tapaculo;Myornis_senilis;Ash-colored-Tapaculo;Myornis_senilis;PASSERIFORMES;resident;resident;0;174,0642033
Myrmeciza_atrothorax;Black-throated-Antbird;Myrmeciza_atrothorax;Black-throated-Antbird;Myrmeciza_atrothorax;PASSERIFORMES;resident;resident;0;641,4267218
Myrmeciza_berlepschi;Stub-tailed-Antbird;Myrmeciza_berlepschi;Stub-tailed-Antbird;Myrmeciza_berlepschi;PASSERIFORMES;resident;resident;0;76,16531833
Myrmeciza_castanea;Zimmers-Antbird;Myrmeciza_castanea;Northern-Chestnut-tailed-Antbird;Myrmeciza_castanea;PASSERIFORMES;resident;resident;0;76,01096301
Myrmeciza_disjuncta;Yapacana-Antbird;Myrmeciza_disjuncta;Yapacana-Antbird;Myrmeciza_disjuncta;PASSERIFORMES;resident;resident;0;55,65104656
Myrmeciza_exsul;Chestnut-backed-Antbird;Myrmeciza_exsul;Chestnut-backed-Antbird;Myrmeciza_exsul;PASSERIFORMES;resident;resident;0;230,9087756
Myrmeciza_ferruginea;Ferruginous-backed-Antbird;Myrmeciza_ferruginea;Ferruginous-backed-Antbird;Myrmeciza_ferruginea;PASSERIFORMES;resident;resident;0;263,9337043
Myrmeciza_fortis;Sooty-Antbird;Myrmeciza_fortis;Sooty-Antbird;Myrmeciza_fortis;PASSERIFORMES;resident;resident;0;350,7189136
Myrmeciza_goeldii;Goeldis-Antbird;Myrmeciza_goeldii;Goeldis-Antbird;Myrmeciza_goeldii;PASSERIFORMES;resident;resident;0;148,0699015
Myrmeciza_griseiceps;Grey-headed-Antbird;Myrmeciza_griseiceps;Grey-headed-Antbird;Myrmeciza_griseiceps;PASSERIFORMES;resident;resident;0;41,24588454
Myrmeciza_hemimelaena;Chestnut-tailed-Antbird;Myrmeciza_hemimelaena;Southern-Chestnut-tailed-Antbird;Myrmeciza_hemimelaena;PASSERIFORMES;resident;resident;0;432,0594617
Myrmeciza_hyperythra;Plumbeous-Antbird;Myrmeciza_hyperythra;Plumbeous-Antbird;Myrmeciza_hyperythra;PASSERIFORMES;resident;resident;0;329,8301087
Myrmeciza_immaculata;Immaculate-Antbird;Myrmeciza_immaculata;Immaculate-Antbird;Myrmeciza_immaculata;PASSERIFORMES;resident;resident;0;221,1788706
Myrmeciza_laemosticta;Dull-mantled-Antbird;Myrmeciza_laemosticta;Dull-mantled-Antbird;Myrmeciza_laemosticta;PASSERIFORMES;resident;resident;0;78,0370346
Myrmeciza_longipes;White-bellied-Antbird;Myrmeciza_longipes;White-bellied-Antbird;Myrmeciza_longipes;PASSERIFORMES;resident;resident;0;352,1222158
Myrmeciza_loricata;White-bibbed-Antbird;Myrmeciza_loricata;White-bibbed-Antbird;Myrmeciza_loricata;PASSERIFORMES;resident;resident;0;130,7429614
Myrmeciza_melanoceps;White-shouldered-Antbird;Myrmeciza_melanoceps;White-shouldered-Antbird;Myrmeciza_melanoceps;PASSERIFORMES;resident;resident;0;286,2007711
Myrmeciza_nigricauda;Esmeraldas-Antbird;Myrmeciza_nigricauda;Esmeraldas-Antbird;Myrmeciza_nigricauda;PASSERIFORMES;resident;resident;0;93,99345567
Myrmeciza_pelzelni;Grey-bellied-Antbird;Myrmeciza_pelzelni;Grey-bellied-Antbird;Myrmeciza_pelzelni;PASSERIFORMES;resident;resident;0;58,601542
Myrmeciza_ruficauda;Scalloped-Antbird;Myrmeciza_ruficauda;Scalloped-Antbird;Myrmeciza_ruficauda;PASSERIFORMES;resident;resident;0;41,02099184
Myrmeciza_squamosa;Squamate-Antbird;Myrmeciza_squamosa;Squamate-Antbird;Myrmeciza_squamosa;PASSERIFORMES;resident;resident;0;145,9892621
Myrmecocichla_aethiops;Northern-Anteater-chat;Myrmecocichla_aethiops;Northern-Anteater-chat;Myrmecocichla_aethiops;PASSERIFORMES;resident;resident;0;486,4214347
Myrmecocichla_albifrons;White-fronted-Black-chat;Pentholaea_albifrons;White-fronted-Black-chat;Myrmecocichla_albifrons;PASSERIFORMES;resident;resident;0;535,2938862
Myrmecocichla_arnoti;White-headed-Black-chat;Pentholaea_arnotti;White-headed-Black-chat;Myrmecocichla_arnoti;PASSERIFORMES;resident;resident;0;472,7729741
Myrmecocichla_cinnamomeiventris;Mocking-Cliff-chat;Thamnolaea_cinnamomeiventris;Mocking-Cliff-chat;Thamnolaea_cinnamomeiventris;PASSERIFORMES;resident;resident;0;670,1936272
Myrmecocichla_formicivora;Southern-Anteater-chat;Myrmecocichla_formicivora;Southern-Anteater-chat;Myrmecocichla_formicivora;PASSERIFORMES;resident;resident;0;363,1114209
Myrmecocichla_melaena;Rueppells-Chat;Myrmecocichla_melaena;Rüppells-Black-chat;Myrmecocichla_melaena;PASSERIFORMES;resident;resident;0;134,1339332
Myrmecocichla_nigra;Sooty-Chat;Myrmecocichla_nigra;Sooty-Chat;Myrmecocichla_nigra;PASSERIFORMES;resident;resident;0;618,2071269
Myrmecocichla_semirufa;White-winged-Cliff-chat;Thamnolaea_semirufa;White-winged-Cliff-chat;Monticola_semirufus;PASSERIFORMES;resident;resident;0;169,7212682
Myrmecocichla_tholloni;Congo-Moor-chat;Myrmecocichla_tholloni;Congo-Moor-chat;Myrmecocichla_tholloni;PASSERIFORMES;resident;resident;0;184,293741
Myrmia_micrura;Short-tailed-Woodstar;Myrmia_micrura;Short-tailed-Woodstar;Myrmia_micrura;CAPRIMULGIFORMES;resident;resident;0;82,50406299
Myrmoborus_leucophrys;White-browed-Antbird;Myrmoborus_leucophrys;White-browed-Antbird;Myrmoborus_leucophrys;PASSERIFORMES;resident;resident;0;630,697597
Myrmoborus_lugubris;Ash-breasted-Antbird;Myrmoborus_lugubris;Ash-breasted-Antbird;Myrmoborus_lugubris;PASSERIFORMES;resident;resident;0;265,3423014
Myrmoborus_melanurus;Black-tailed-Antbird;Myrmoborus_melanurus;Black-tailed-Antbird;Myrmoborus_melanurus;PASSERIFORMES;resident;resident;0;78,31124472
Myrmoborus_myotherinus;Black-faced-Antbird;Myrmoborus_myotherinus;Black-faced-Antbird;Myrmoborus_myotherinus;PASSERIFORMES;resident;resident;0;565,3690573
Myrmochanes_hemileucus;Black-and-white-Antbird;Myrmochanes_hemileucus;Black-and-white-Antbird;Myrmochanes_hemileucus;PASSERIFORMES;resident;resident;0;314,6482454
Myrmorchilus_strigilatus;Stripe-backed-Antbird;Myrmorchilus_strigilatus;Stripe-backed-Antbird;Myrmorchilus_strigilatus;PASSERIFORMES;resident;resident;0;353,7079452
Myrmornis_torquata;Wing-banded-Antbird;Myrmornis_torquata;Wing-banded-Antbird;Myrmornis_torquata;PASSERIFORMES;resident;resident;0;479,5522608
Myrmothera_campanisona;Thrush-like-Antpitta;Myrmothera_campanisona;Thrush-like-Antpitta;Myrmothera_campanisona;PASSERIFORMES;resident;resident;0;535,7345745
Myrmothera_simplex;Brown-breasted-Antpitta;Myrmothera_simplex;Tepui-Antpitta;Myrmothera_simplex;PASSERIFORMES;resident;resident;0;93,98681036
Myrmotherula_ambigua;Yellow-throated-Antwren;Myrmotherula_ambigua;Yellow-throated-Antwren;Myrmotherula_ambigua;PASSERIFORMES;resident;resident;0;111,3082668
Myrmotherula_assimilis;Leaden-Antwren;Myrmotherula_assimilis;Leaden-Antwren;Myrmotherula_assimilis;PASSERIFORMES;resident;resident;0;300,6732926
Myrmotherula_axillaris;White-flanked-Antwren;Myrmotherula_axillaris;White-flanked-Antwren;Myrmotherula_axillaris;PASSERIFORMES;resident;resident;0;738,2912175
Myrmotherula_behni;Plain-winged-Antwren;Myrmotherula_behni;Plain-winged-Antwren;Myrmotherula_behni;PASSERIFORMES;resident;resident;0;157,5703227
Myrmotherula_brachyura;Pygmy-Antwren;Myrmotherula_brachyura;Pygmy-Antwren;Myrmotherula_brachyura;PASSERIFORMES;resident;resident;0;616,1082715
Myrmotherula_cherriei;Cherries-Antwren;Myrmotherula_cherriei;Cherries-Antwren;Myrmotherula_cherriei;PASSERIFORMES;resident;resident;0;200,2678375
Myrmotherula_fluminensis;Rio-de-Janeiro-Antwren;Myrmotherula_fluminensis;Rio-Janeiro-Antwren;Myrmotherula_fluminensis;PASSERIFORMES;resident;resident;0;0
Myrmotherula_grisea;Ashy-Antwren;Myrmotherula_grisea;Yungas-Antwren;Myrmotherula_grisea;PASSERIFORMES;resident;resident;0;91,28835002
Myrmotherula_gularis;Star-throated-Antwren;Myrmotherula_gularis;Star-throated-Antwren;Myrmotherula_gularis;PASSERIFORMES;resident;resident;0;196,9979102
Myrmotherula_guttata;Rufous-bellied-Antwren;Myrmotherula_guttata;Rufous-bellied-Antwren;Myrmotherula_guttata;PASSERIFORMES;resident;resident;0;326,6724892
Myrmotherula_gutturalis;Brown-bellied-Antwren;Myrmotherula_gutturalis;Brown-bellied-Antwren;Myrmotherula_gutturalis;PASSERIFORMES;resident;resident;0;262,6003383
Myrmotherula_hauxwelli;Plain-throated-Antwren;Myrmotherula_hauxwelli;Plain-throated-Antwren;Myrmotherula_hauxwelli;PASSERIFORMES;resident;resident;0;524,6010711
Myrmotherula_ignota;Moustached-Antwren;Myrmotherula_ignota;Moustached-Antwren;Myrmotherula_ignota;PASSERIFORMES;resident;resident;0;323,6669277
Myrmotherula_iheringi;Iherings-Antwren;Myrmotherula_iheringi;Iherings-Antwren;Myrmotherula_iheringi;PASSERIFORMES;resident;resident;0;270,8993003
Myrmotherula_klagesi;Klagess-Antwren;Myrmotherula_klagesi;Klagess-Antwren;Myrmotherula_klagesi;PASSERIFORMES;resident;resident;0;41,25507916
Myrmotherula_longicauda;Stripe-chested-Antwren;Myrmotherula_longicauda;Stripe-chested-Antwren;Myrmotherula_longicauda;PASSERIFORMES;resident;resident;0;179,8600469
Myrmotherula_longipennis;Long-winged-Antwren;Myrmotherula_longipennis;Long-winged-Antwren;Myrmotherula_longipennis;PASSERIFORMES;resident;resident;0;570,57129
Myrmotherula_menetriesii;Grey-Antwren;Myrmotherula_menetriesii;Grey-Antwren;Myrmotherula_menetriesii;PASSERIFORMES;resident;resident;0;622,7668408
Myrmotherula_minor;Salvadoris-Antwren;Myrmotherula_minor;Salvadoris-Antwren;Myrmotherula_minor;PASSERIFORMES;resident;resident;0;50,94767166
Myrmotherula_multostriata;Amazonian-Streaked-Antwren;Myrmotherula_multostriata;Amazonian-Streaked-Antwren;Myrmotherula_multostriata;PASSERIFORMES;resident;resident;0;542,0862275
Myrmotherula_pacifica;Pacific-Antwren;Myrmotherula_pacifica;Pacific-Antwren;Myrmotherula_pacifica;PASSERIFORMES;resident;resident;0;173,7891821
Myrmotherula_schisticolor;Slaty-Antwren;Myrmotherula_schisticolor;Slaty-Antwren;Myrmotherula_schisticolor;PASSERIFORMES;resident;resident;0;454,9011891
Myrmotherula_sclateri;Sclaters-Antwren;Myrmotherula_sclateri;Sclaters-Antwren;Myrmotherula_sclateri;PASSERIFORMES;resident;resident;0;353,0301981
Myrmotherula_snowi;Alagoas-Antwren;Myrmotherula_snowi;Alagoas-Antwren;Myrmotherula_snowi;PASSERIFORMES;resident;resident;0;18,31398483
Myrmotherula_sunensis;Rio-Suno-Antwren;Myrmotherula_sunensis;Rio-Suno-Antwren;Myrmotherula_sunensis;PASSERIFORMES;resident;resident;0;92,70138012
Myrmotherula_surinamensis;Guianan-Streaked-Antwren;Myrmotherula_surinamensis;Guianan-Streaked-Antwren;Myrmotherula_surinamensis;PASSERIFORMES;resident;resident;0;291,8580381
Myrmotherula_unicolor;Unicoloured-Antwren;Myrmotherula_unicolor;Unicoloured-Antwren;Myrmotherula_unicolor;PASSERIFORMES;resident;resident;0;77,83307787
Myrmotherula_urosticta;Band-tailed-Antwren;Myrmotherula_urosticta;Band-tailed-Antwren;Myrmotherula_urosticta;PASSERIFORMES;resident;resident;0;55,33165123
Myrtis_fanny;Purple-collared-Woodstar;Myrtis_fanny;Purple-collared-Woodstar;Myrtis_fanny;CAPRIMULGIFORMES;resident;resident;0;184,4779698
Mystacornis_crossleyi;Crossleys-Babbler;Mystacornis_crossleyi;Madagascar-Groundhunter;Mystacornis_crossleyi;PASSERIFORMES;resident;resident;0;130,3260734
Myza_celebensis;Dark-eared-Myza;Myza_celebensis;Lesser-Streaked-Honeyeater;Myza_celebensis;PASSERIFORMES;resident;resident;0;110,5763973
Myza_sarasinorum;White-eared-Myza;Myza_sarasinorum;Greater-Streaked-Honeyeater;Myza_sarasinorum;PASSERIFORMES;resident;resident;0;66,57216585
Myzomela_adolphinae;Mountain-Myzomela;Myzomela_adolphinae;Mountain-Myzomela;Myzomela_adolphinae;PASSERIFORMES;resident;resident;0;130,3302982
Myzomela_albigula;White-chinned-Myzomela;Myzomela_albigula;White-chinned-Myzomela;Myzomela_albigula;PASSERIFORMES;resident;resident;0;18,43627982
Myzomela_blasii;Drab-Myzomela;Myzomela_blasii;Drab-Myzomela;Myzomela_blasii;PASSERIFORMES;resident;resident;0;41,37311355
Myzomela_boiei;Banda-Myzomela;Myzomela_boiei;Banda-Myzomela;Myzomela_boiei;PASSERIFORMES;resident;resident;0;41,11945776
Myzomela_caledonica;New-Caledonian-Myzomela;Myzomela_caledonica;New-Caledonian-Myzomela;Myzomela_caledonica;PASSERIFORMES;resident;resident;0;40,7720822
Myzomela_cardinalis;Cardinal-Myzomela;Myzomela_cardinalis;Cardinal-Myzomela;Myzomela_cardinalis;PASSERIFORMES;resident;resident;0;166,9278726
Myzomela_chermesina;Rotuma-Myzomela;Myzomela_chermesina;Rotuma-Myzomela;Myzomela_chermesina;PASSERIFORMES;resident;resident;0;0
Myzomela_chloroptera;Sulawesi-Myzomela;Myzomela_chloroptera;Sulawesi-Myzomela;Myzomela_chloroptera;PASSERIFORMES;resident;resident;0;134,2337483
Myzomela_cineracea;Ashy-Myzomela;Myzomela_cineracea;Ashy-Myzomela;NA1;PASSERIFORMES;resident;resident;NA;NA
Myzomela_cruentata;Red-Myzomela;Myzomela_cruentata;Red-Myzomela;Myzomela_cruentata;PASSERIFORMES;resident;resident;0;240,0486834
Myzomela_dammermani;Sumba-Myzomela;Myzomela_dammermani;Sumba-Myzomela;Myzomela_dammermani;PASSERIFORMES;resident;resident;0;40,92596136
Myzomela_eichhorni;Yellow-vented-Myzomela;Myzomela_eichhorni;Yellow-vented-Myzomela;Myzomela_eichhorni;PASSERIFORMES;resident;resident;0;36,71884763
Myzomela_eques;Red-throated-Myzomela;Myzomela_eques;Red-throated-Myzomela;Myzomela_eques;PASSERIFORMES;resident;resident;0;288,4185143
Myzomela_erythrocephala;Red-headed-Myzomela;Myzomela_erythrocephala;Red-headed-Myzomela;Myzomela_erythrocephala;PASSERIFORMES;resident;resident;0;401,5107851
Myzomela_erythromelas;Black-bellied-Myzomela;Myzomela_erythromelas;Black-bellied-Myzomela;Myzomela_erythromelas;PASSERIFORMES;resident;resident;0;58,36943248
Myzomela_jugularis;Orange-breasted-Myzomela;Myzomela_jugularis;Orange-breasted-Myzomela;Myzomela_jugularis;PASSERIFORMES;resident;resident;0;80,33135665
Myzomela_kuehni;Crimson-hooded-Myzomela;Myzomela_kuehni;Crimson-hooded-Myzomela;Myzomela_kuehni;PASSERIFORMES;resident;resident;0;18,43239893
Myzomela_lafargei;Scarlet-naped-Myzomela;Myzomela_lafargei;Scarlet-naped-Myzomela;Myzomela_lafargei;PASSERIFORMES;resident;resident;0;66,31499432
Myzomela_malaitae;Red-bellied-Myzomela;Myzomela_malaitae;Malaita-Myzomela;Myzomela_malaitae;PASSERIFORMES;resident;resident;0;25,98506712
Myzomela_melanocephala;Black-headed-Myzomela;Myzomela_melanocephala;Black-headed-Myzomela;Myzomela_melanocephala;PASSERIFORMES;resident;resident;0;25,98506712
Myzomela_nigrita;Black-Myzomela;Myzomela_nigrita;Black-Myzomela;Myzomela_nigrita;PASSERIFORMES;resident;resident;0;263,9383954
Myzomela_obscura;Dusky-Myzomela;Myzomela_obscura;Dusky-Myzomela;Myzomela_obscura;PASSERIFORMES;resident;resident;0;476,3851535
Myzomela_pammelaena;Ebony-Myzomela;Myzomela_pammelaena;Ebony-Myzomela;Myzomela_pammelaena;PASSERIFORMES;resident;resident;0;74,16110443
Myzomela_pulchella;Olive-yellow-Myzomela;Myzomela_pulchella;New-Ireland-Myzomela;Myzomela_pulchella;PASSERIFORMES;resident;resident;0;18,50872939
Myzomela_rosenbergii;Red-collared-Myzomela;Myzomela_rosenbergii;Red-collared-Myzomela;Myzomela_rosenbergii;PASSERIFORMES;resident;resident;0;174,4378832
Myzomela_rubratra;Micronesian-Myzomela;Myzomela_rubratra;Micronesian-Myzomela;Myzomela_rubratra;PASSERIFORMES;resident;resident;0;269,7626722
Myzomela_sanguinolenta;Scarlet-Myzomela;Myzomela_sanguinolenta;Scarlet-Myzomela;Myzomela_sanguinolenta;PASSERIFORMES;resident;resident;0;285,4641089
Myzomela_sclateri;Scarlet-bibbed-Myzomela;Myzomela_sclateri;Scarlet-bibbed-Myzomela;Myzomela_sclateri;PASSERIFORMES;resident;resident;0;41,31091512
Myzomela_tristrami;Sooty-Myzomela;Myzomela_tristrami;Sooty-Myzomela;Myzomela_tristrami;PASSERIFORMES;resident;resident;0;18,43546808
Myzomela_vulnerata;Red-rumped-Myzomela;Myzomela_vulnerata;Red-rumped-Myzomela;Myzomela_vulnerata;PASSERIFORMES;resident;resident;0;54,8501281
Myzomela_wakoloensis;Wakolo-Myzomela;Myzomela_wakoloensis;Wakolo-Myzomela;Myzomela_wakoloensis;PASSERIFORMES;resident;resident;0;41,25277289
Myzornis_pyrrhoura;Fire-tailed-Myzornis;Myzornis_pyrrhoura;Fire-tailed-Myzornis;Myzornis_pyrrhoura;PASSERIFORMES;resident;resident;0;148,8595344
Namibornis_herero;Herero-Chat;Namibornis_herero;Herero-Chat-flycatcher;Namibornis_herero;PASSERIFORMES;resident;resident;0;116,1237392
Nandayus_nenday;Nanday-Parakeet;Aratinga_nenday;Nanday-Parakeet;Aratinga_nenday;PSITTACIFORMES;resident;resident;0;147,6110852
Nannopsittaca_dachilleae;Amazonian-Parrotlet;Nannopsittaca_dachilleae;Amazonian-Parrotlet;Nannopsittaca_dachilleae;PSITTACIFORMES;resident;resident;0;93,9513176
